26347|A|0|0|1|0|0|1|2016-03-04 00:03:48|2016-03-04 00:03:31|121.444120|31.314575|28.5|0.0|12|035|A|0|1|1|0|0|2|2016-03-04 00:03:52|2016-03-04 00:03:35|121.444122|31.314838|15.2|359.0|12|022
10080|A|0|0|0|1|1|1|2016-03-04 00:03:54|2016-03-04 00:01:21|121.225077|31.060818|0.0|157.0|10|000|A|0|1|1|0|1|2|2016-03-04 00:03:54|2016-03-04 00:02:11|121.225077|31.060818|0.0|157.0|9|000
10080|A|0|0|0|1|0|1|2016-03-04 00:03:54|2016-03-04 00:00:51|121.227013|31.060435|32.8|277.0|10|032|A|0|1|1|0|1|2|2016-03-04 00:03:54|2016-03-04 00:02:31|121.225087|31.060828|0.0|109.0|9|000
26973|A|0|0|0|0|1|1|2016-03-04 00:03:59|2016-03-04 00:03:15|121.443630|31.397858|0.0|248.0|10|000|A|0|1|1|0|0|2|2016-03-04 00:03:59|2016-03-04 00:03:29|121.443668|31.397792|13.4|74.0|10|015
23533|A|0|0|0|0|0|1|2016-03-04 00:01:39|2016-03-04 00:01:22|121.295825|31.304858|17.8|152.0|9|017|A|0|1|1|0|0|2|2016-03-04 00:04:06|2016-03-04 00:03:49|121.303117|31.299642|0.0|60.0|8|000
11058|A|0|0|0|0|0|1|2016-03-04 00:04:13|2016-03-04 00:00:39|121.356687|31.208313|38.8|272.0|6|039|A|0|1|1|0|1|2|2016-03-04 00:04:13|2016-03-04 00:01:19|121.355552|31.208507|0.0|309.0|6|000
21724|A|0|0|0|0|0|1|2016-03-04 00:04:22|2016-03-04 00:02:51|121.306442|31.129410|42.1|286.0|7|040|A|0|1|1|0|0|2|2016-03-04 00:04:22|2016-03-04 00:02:37|121.307553|31.129102|13.2|278.0|7|012
27708|A|0|0|0|1|0|1|2016-03-04 00:04:22|2016-03-04 00:03:37|121.382610|31.205750|17.0|9.0|10|011|A|0|1|1|0|0|2|2016-03-04 00:04:22|2016-03-04 00:04:05|121.382663|31.206337|0.0|354.0|9|000
26300|A|0|0|0|0|0|1|2016-03-04 00:04:24|2016-03-04 00:04:07|121.306213|31.214617|0.0|183.0|10|000|A|0|1|1|0|0|2|2016-03-04 00:04:25|2016-03-04 00:04:08|121.306213|31.214617|0.0|183.0|10|000
17085|A|0|0|0|0|0|1|2016-03-04 00:04:26|2016-03-04 00:01:35|121.254117|31.358698|13.0|153.0|9|014|A|0|1|1|0|1|2|2016-03-04 00:04:26|2016-03-04 00:02:22|121.254220|31.358707|0.0|89.0|8|000
17085|A|0|0|0|0|1|1|2016-03-04 00:04:26|2016-03-04 00:01:36|121.254153|31.358712|11.7|111.0|9|013|A|0|1|1|0|0|2|2016-03-04 00:04:26|2016-03-04 00:02:42|121.254178|31.358762|13.7|286.0|8|013
14111|A|0|0|0|0|0|1|2016-03-04 00:04:42|2016-03-04 00:01:53|121.594935|31.278868|18.0|359.0|12|025|A|0|1|3|0|0|2|2016-03-04 00:04:42|2016-03-04 00:02:15|121.594937|31.278967|0.0|359.0|11|000
23476|A|0|0|0|0|0|1|2016-03-04 00:04:44|2016-03-04 00:00:14|121.373882|31.176917|49.9|73.0|6|050|A|0|1|1|0|0|2|2016-03-04 00:04:44|2016-03-04 00:01:11|121.379167|31.178143|0.0|210.0|4|004
25954|A|0|0|0|0|0|1|2016-03-04 00:02:32|2016-03-04 00:02:16|121.571230|31.136558|47.7|339.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:04:44|2016-03-04 00:04:28|121.565397|31.129207|0.0|204.0|5|004
26056|A|0|0|1|0|0|1|2016-03-04 00:04:45|2016-03-04 00:04:28|121.538843|31.276002|0.0|351.0|7|000|A|0|1|1|0|0|2|2016-03-04 00:04:48|2016-03-04 00:04:31|121.538843|31.276002|0.0|351.0|7|000
25954|A|0|0|0|0|1|1|2016-03-04 00:04:48|2016-03-04 00:04:32|121.565392|31.129203|0.0|204.0|5|000|A|0|1|1|0|1|2|2016-03-04 00:04:50|2016-03-04 00:04:34|121.565392|31.129203|0.0|207.0|5|000
22109|A|0|0|0|0|1|1|2016-03-04 00:04:59|2016-03-04 00:03:59|121.381182|31.219618|9.3|254.0|10|011|A|0|1|0|0|1|2|2016-03-04 00:04:59|2016-03-04 00:04:39|121.381062|31.219572|0.0|278.0|9|000
23895|A|0|0|0|0|0|1|2016-03-04 00:00:48|2016-03-04 00:00:31|121.425435|31.201957|34.3|63.0|8|030|A|0|1|1|0|0|2|2016-03-04 00:05:01|2016-03-04 00:04:43|121.436858|31.195147|0.0|139.0|9|000
11617|A|0|0|0|0|0|1|2016-03-04 00:02:15|2016-03-04 00:01:49|121.485530|31.240788|21.4|120.0|7|018|A|0|1|1|0|1|2|2016-03-04 00:05:03|2016-03-04 00:03:41|121.482793|31.237062|0.0|164.0|4|000
26242|A|0|0|0|0|0|1|2016-03-04 00:02:18|2016-03-04 00:02:01|121.522073|31.311643|20.5|89.0|10|018|A|0|1|1|0|1|2|2016-03-04 00:05:07|2016-03-04 00:04:50|121.527582|31.302163|0.0|183.0|9|000
23611|A|0|0|0|0|0|1|2016-03-04 00:05:18|2016-03-04 00:05:01|121.314327|31.194003|16.2|172.0|9|015|A|0|1|1|0|0|2|2016-03-04 00:05:19|2016-03-04 00:05:03|121.314343|31.193895|19.0|174.0|9|019
23676|A|0|0|1|0|0|1|2016-03-04 00:02:23|2016-03-04 00:02:06|121.456700|31.238850|6.1|229.0|11|003|A|0|1|1|0|0|2|2016-03-04 00:05:22|2016-03-04 00:05:05|121.448288|31.244908|0.0|56.0|7|000
26384|A|0|0|0|0|0|1|2016-03-04 00:00:19|2016-03-04 00:00:02|121.437825|31.189177|22.6|155.0|9|011|A|0|1|1|0|0|2|2016-03-04 00:05:23|2016-03-04 00:05:06|121.427580|31.187293|2.7|188.0|8|000
25870|A|0|0|0|0|0|1|2016-03-04 00:05:25|2016-03-04 00:05:09|121.409462|31.201895|0.0|75.0|10|000|A|0|1|1|0|0|2|2016-03-04 00:05:28|2016-03-04 00:05:11|121.409462|31.201895|0.0|75.0|10|000
13556|A|0|0|0|0|0|1|2016-03-04 00:05:48|2016-03-04 00:03:30|121.388630|31.198718|12.7|158.0|9|011|A|0|1|1|0|0|2|2016-03-04 00:05:48|2016-03-04 00:03:16|121.388610|31.198755|0.0|78.0|9|000
13556|A|0|0|0|0|1|1|2016-03-04 00:05:48|2016-03-04 00:03:50|121.389025|31.197525|20.6|167.0|9|022|A|0|1|1|0|1|2|2016-03-04 00:05:48|2016-03-04 00:02:06|121.388602|31.198727|0.0|168.0|9|000
20607|A|0|0|0|0|0|1|2016-03-04 00:03:21|2016-03-04 00:03:05|121.469602|31.237963|14.8|98.0|10|000|A|0|1|1|0|1|2|2016-03-04 00:05:49|2016-03-04 00:05:33|121.466153|31.236190|3.9|343.0|7|000
20446|A|0|0|1|0|0|1|2016-03-04 00:05:51|2016-03-03 23:59:14|121.798762|31.158775|39.0|180.0|12|037|A|0|1|1|0|0|2|2016-03-04 00:05:53|2016-03-04 00:00:11|121.799350|31.152863|3.0|146.0|8|004
23339|A|0|0|0|0|0|1|2016-03-04 00:01:35|2016-03-04 00:01:18|121.520242|31.282040|31.9|150.0|10|025|A|0|1|1|0|1|2|2016-03-04 00:06:09|2016-03-04 00:05:53|121.530460|31.285123|0.0|342.0|8|000
11761|A|0|0|0|0|0|1|2016-03-04 00:06:09|2016-03-04 00:05:43|121.465743|31.207647|6.9|254.0|10|007|A|0|1|1|0|0|2|2016-03-04 00:06:09|2016-03-04 00:05:40|121.465793|31.207680|0.0|273.0|10|000
20446|A|0|0|1|0|0|1|2016-03-04 00:06:14|2016-03-04 00:05:03|121.805668|31.147978|53.0|342.0|12|051|A|0|1|1|0|0|2|2016-03-04 00:06:14|2016-03-04 00:05:13|121.805133|31.149442|66.0|342.0|12|066
11211|A|0|0|1|0|0|1|2016-03-04 00:06:23|2016-03-03 23:59:08|121.450545|31.114088|11.8|85.0|10|000|A|0|1|1|0|0|2|2016-03-04 00:06:23|2016-03-03 23:58:58|121.450545|31.114088|0.0|85.0|9|000
10703|A|0|0|V|0|0|1|2016-03-04 00:06:21|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:06:28|2016-03-04 00:06:10|121.334792|31.174267|24.5|50.0|11|025
11477|A|0|0|0|0|1|1|2016-03-04 00:06:28|2016-03-04 00:04:03|121.513925|31.281287|23.8|69.0|9|025|A|0|1|1|0|1|2|2016-03-04 00:06:28|2016-03-04 00:04:43|121.514233|31.281345|0.0|65.0|9|000
11477|A|0|0|0|0|0|1|2016-03-04 00:06:28|2016-03-04 00:03:53|121.513257|31.281043|22.6|77.0|9|022|A|0|1|1|0|0|2|2016-03-04 00:06:28|2016-03-04 00:05:03|121.514222|31.281353|7.4|4.0|9|004
17245|A|0|0|0|0|0|1|2016-03-04 00:00:18|2016-03-03 23:59:42|121.502162|31.318620|26.7|203.0|9|000|A|0|1|0|0|0|2|2016-03-04 00:06:30|2016-03-04 00:06:03|121.522718|31.330775|0.0|93.0|8|000
10703|A|0|0|V|0|0|1|2016-03-04 00:06:32|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:06:37|2016-03-04 00:06:20|121.335012|31.174415|0.0|52.0|12|000
26922|A|0|0|1|0|0|1|2016-03-04 00:06:30|2016-03-04 00:06:02|121.528383|31.298715|0.0|141.0|8|000|A|0|1|1|0|0|2|2016-03-04 00:06:38|2016-03-04 00:06:22|121.528672|31.298097|33.4|153.0|9|028
20599|A|0|0|0|0|0|1|2016-03-04 00:02:23|2016-03-04 00:02:07|121.436207|31.298100|21.8|184.0|9|020|A|0|1|1|0|0|2|2016-03-04 00:06:44|2016-03-04 00:06:27|121.426690|31.291768|0.0|16.0|7|000
25866|A|0|0|0|0|0|1|2016-03-04 00:05:23|2016-03-04 00:05:07|121.432062|31.184847|14.5|2.0|7|013|A|0|1|1|0|1|2|2016-03-04 00:06:46|2016-03-04 00:06:29|121.434292|31.190938|0.0|108.0|5|000
30003|A|0|0|0|0|0|1|2016-03-04 00:05:33|2016-03-04 00:05:16|121.798320|31.154753|0.0|160.0|8|000|A|0|1|1|0|0|2|2016-03-04 00:06:47|2016-03-04 00:06:30|121.798320|31.154753|0.0|160.0|8|000
10703|A|0|0|V|0|0|1|2016-03-04 00:06:42|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:06:47|2016-03-04 00:06:30|121.335012|31.174415|0.0|52.0|11|000
23606|A|0|0|0|0|0|1|2016-03-04 00:06:51|2016-03-04 00:06:35|121.385095|31.322698|0.0|194.0|9|000|A|0|1|1|0|0|2|2016-03-04 00:06:52|2016-03-04 00:06:36|121.385095|31.322698|0.0|194.0|9|000
10703|A|0|0|V|0|0|1|2016-03-04 00:06:51|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:06:57|2016-03-04 00:06:40|121.335012|31.174415|0.0|52.0|11|000
17720|A|0|0|0|0|0|1|2016-03-04 00:06:59|2016-03-04 00:02:03|121.294218|31.269280|52.1|95.0|4|055|A|0|1|1|0|0|2|2016-03-04 00:06:59|2016-03-04 00:02:30|121.298492|31.268598|51.8|96.0|4|051
23709|A|0|0|0|0|0|1|2016-03-04 00:01:54|2016-03-04 00:01:38|121.505233|31.298783|13.1|340.0|6|012|A|0|1|1|0|0|2|2016-03-04 00:07:05|2016-03-04 00:06:49|121.484432|31.306253|0.0|59.0|6|000
10703|A|0|0|V|0|0|1|2016-03-04 00:07:02|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:07|2016-03-04 00:06:50|121.335012|31.174415|0.0|52.0|11|000
10703|A|0|0|V|0|0|1|2016-03-04 00:07:11|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:17|2016-03-04 00:07:00|121.335218|31.174558|19.6|48.0|11|018
23729|A|0|0|0|0|0|1|2016-03-04 00:07:20|2016-03-03 23:54:57|121.313810|31.149317|10.0|254.0|7|011|A|0|1|1|0|0|2|2016-03-04 00:07:20|2016-03-03 23:55:28|121.313785|31.149307|0.0|254.0|8|000
23793|A|0|0|0|0|0|1|2016-03-04 00:03:40|2016-03-04 00:03:23|121.452708|31.270347|19.4|157.0|10|013|A|0|1|1|0|0|2|2016-03-04 00:07:23|2016-03-04 00:07:06|121.462877|31.259187|0.0|171.0|10|000
10703|A|0|0|V|0|0|1|2016-03-04 00:07:22|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:27|2016-03-04 00:07:10|121.335702|31.174895|27.2|53.0|10|027
25720|A|0|0|0|0|0|1|2016-03-04 00:02:49|2016-03-04 00:02:33|121.347622|31.183007|17.2|328.0|11|016|A|0|1|1|0|0|2|2016-03-04 00:07:29|2016-03-04 00:07:12|121.345175|31.194947|0.0|93.0|9|000
11974|A|0|0|0|1|0|1|2016-03-04 00:07:34|2016-03-04 00:00:58|121.323637|31.151008|19.6|249.0|11|018|A|0|1|1|0|1|2|2016-03-04 00:07:34|2016-03-04 00:01:36|121.322438|31.150565|0.0|247.0|10|000
10703|A|0|0|V|0|0|1|2016-03-04 00:07:32|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:37|2016-03-04 00:07:20|121.336460|31.175405|38.2|51.0|11|038
26237|A|0|0|0|0|0|1|2016-03-04 00:00:38|2016-03-04 00:00:22|121.479242|31.210867|10.7|244.0|6|010|A|0|1|1|0|1|2|2016-03-04 00:07:38|2016-03-04 00:07:22|121.455635|31.199543|0.0|339.0|6|000
23588|A|0|0|0|0|0|1|2016-03-04 00:00:21|2016-03-04 00:00:01|121.433313|31.205478|12.1|3.0|10|008|A|0|1|1|0|0|2|2016-03-04 00:07:39|2016-03-04 00:07:20|121.459253|31.219405|0.0|66.0|9|000
10107|A|0|0|0|1|0|1|2016-03-04 00:07:40|2016-03-04 00:05:16|121.530318|31.287067|0.0|54.0|10|000|A|0|1|1|0|0|2|2016-03-04 00:07:40|2016-03-04 00:06:14|121.530318|31.287067|0.0|54.0|9|000
13284|A|0|0|5|0|0|1|2016-03-04 00:07:34|2016-03-04 00:07:16|121.322318|31.207143|56.6|184.0|10|057|A|0|1|5|0|0|2|2016-03-04 00:07:43|2016-03-04 00:07:26|121.322197|31.205753|58.1|184.0|10|057
23746|A|0|0|0|0|0|1|2016-03-04 00:00:56|2016-03-04 00:00:39|121.470098|31.258050|30.4|140.0|9|028|A|0|1|1|0|0|2|2016-03-04 00:07:43|2016-03-04 00:07:27|121.479227|31.238642|2.2|341.0|9|008
10703|A|0|0|V|0|0|1|2016-03-04 00:07:42|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:47|2016-03-04 00:07:30|121.337380|31.176035|42.7|51.0|11|042
10409|A|0|0|0|0|1|1|2016-03-04 00:07:52|2016-03-04 00:07:18|121.533472|31.181068|9.9|258.0|10|010|A|0|1|1|0|1|2|2016-03-04 00:07:52|2016-03-04 00:07:32|121.533400|31.181055|0.0|255.0|11|000
18048|A|0|0|0|1|0|1|2016-03-04 00:07:53|2016-03-04 00:00:01|121.448813|31.135397|0.0|223.0|9|000|A|0|1|1|0|0|2|2016-03-04 00:07:53|2016-03-04 00:00:28|121.448510|31.136092|19.9|257.0|9|018
10703|A|0|0|V|0|0|1|2016-03-04 00:07:51|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:07:57|2016-03-04 00:07:40|121.338382|31.176722|46.4|51.0|10|046
21724|A|0|0|0|0|0|1|2016-03-04 00:04:22|2016-03-04 00:03:11|121.303678|31.130138|62.8|287.0|5|061|A|0|1|1|0|0|2|2016-03-04 00:08:02|2016-03-04 00:07:45|121.292487|31.142357|0.0|44.0|7|002
10703|A|0|0|V|0|0|1|2016-03-04 00:08:02|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:08:07|2016-03-04 00:07:50|121.339422|31.177502|48.1|48.0|10|048
26180|A|0|0|1|0|0|1|2016-03-04 00:02:07|2016-03-04 00:01:50|121.473717|31.230923|12.6|326.0|6|010|A|0|1|1|0|1|2|2016-03-04 00:08:08|2016-03-04 00:07:52|121.473732|31.217440|0.0|155.0|7|000
25772|A|0|0|0|0|0|1|2016-03-04 00:03:08|2016-03-04 00:02:51|121.456482|31.238680|22.1|213.0|10|019|A|0|1|1|0|0|2|2016-03-04 00:08:08|2016-03-04 00:07:52|121.442553|31.237990|0.0|243.0|9|000
12721|A|0|0|1|0|0|1|2016-03-04 00:08:10|2016-03-04 00:04:25|121.158248|31.307407|17.0|184.0|12|013|A|0|1|1|0|0|2|2016-03-04 00:08:10|2016-03-04 00:04:21|121.158262|31.307450|0.0|269.0|11|000
10703|A|0|0|V|0|0|1|2016-03-04 00:08:12|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:08:17|2016-03-04 00:08:00|121.340530|31.178375|55.0|47.0|10|055
13603|A|0|0|0|0|1|1|2016-03-04 00:08:22|2016-03-04 00:07:36|121.320173|31.237350|11.7|189.0|8|014|A|0|1|0|0|1|2|2016-03-04 00:08:22|2016-03-04 00:07:46|121.320170|31.237310|0.0|183.0|9|000
10703|A|0|0|V|0|0|1|2016-03-04 00:08:22|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:08:27|2016-03-04 00:08:10|121.341655|31.179257|50.0|48.0|10|050
23477|A|0|0|0|0|0|1|2016-03-04 00:06:36|2016-03-04 00:06:19|121.468638|31.285907|16.2|89.0|6|014|A|0|1|1|0|0|2|2016-03-04 00:08:27|2016-03-04 00:08:11|121.470270|31.279950|0.0|297.0|5|000
10703|A|0|0|V|0|0|1|2016-03-04 00:08:31|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:08:37|2016-03-04 00:08:20|121.342558|31.179940|18.9|47.0|10|020
26338|A|0|0|0|0|0|1|2016-03-04 00:03:42|2016-03-04 00:03:25|121.503228|31.275192|9.6|320.0|9|005|A|0|1|1|0|0|2|2016-03-04 00:08:39|2016-03-04 00:08:22|121.512432|31.268775|0.0|162.0|7|000
10703|A|0|0|V|0|0|1|2016-03-04 00:08:42|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:08:47|2016-03-04 00:08:30|121.342675|31.180035|0.0|45.0|10|000
23734|A|0|0|0|0|0|1|2016-03-04 00:03:31|2016-03-04 00:03:15|121.422632|31.247235|3.8|89.0|6|010|A|0|1|1|0|0|2|2016-03-04 00:08:49|2016-03-04 00:08:33|121.444347|31.259898|0.0|314.0|5|001
26100|A|0|0|0|0|0|1|2016-03-04 00:04:39|2016-03-04 00:04:18|121.403542|31.206310|26.6|120.0|10|020|A|0|1|1|0|0|2|2016-03-04 00:08:51|2016-03-04 00:08:34|121.396008|31.212353|0.0|16.0|9|000
25924|A|0|0|0|0|0|1|2016-03-04 00:03:56|2016-03-04 00:03:39|121.250850|31.121483|6.3|171.0|10|003|A|0|1|0|0|1|2|2016-03-04 00:08:53|2016-03-04 00:08:35|121.270768|31.129587|0.0|8.0|8|000
26112|A|0|0|0|0|0|1|2016-03-04 00:05:53|2016-03-04 00:05:36|121.388338|31.284238|38.3|96.0|10|036|A|0|1|1|0|1|2|2016-03-04 00:08:54|2016-03-04 00:08:37|121.398308|31.281962|0.0|120.0|9|000
10703|A|0|0|V|0|0|1|2016-03-04 00:08:52|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:08:57|2016-03-04 00:08:40|121.342675|31.180035|0.0|45.0|10|000
10703|A|0|0|V|0|0|1|2016-03-04 00:09:02|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:09:07|2016-03-04 00:08:50|121.342675|31.180035|0.0|45.0|10|000
18095|A|0|0|0|0|1|1|2016-03-04 00:09:10|2016-03-04 00:02:33|121.387055|31.204072|38.3|348.0|8|036|A|0|1|1|0|1|2|2016-03-04 00:09:11|2016-03-04 00:03:07|121.386985|31.204615|0.0|351.0|7|000
23110|A|0|0|0|0|0|1|2016-03-04 00:01:29|2016-03-04 00:01:12|121.461302|31.229510|31.0|288.0|9|016|A|0|1|1|0|0|2|2016-03-04 00:09:13|2016-03-04 00:08:56|121.425673|31.223292|0.0|348.0|8|000
10703|A|0|0|V|0|0|1|2016-03-04 00:09:11|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:09:17|2016-03-04 00:09:00|121.342675|31.180035|0.0|45.0|10|000
26368|A|0|0|0|0|0|1|2016-03-04 00:01:14|2016-03-04 00:00:57|121.479855|31.251572|0.0|359.0|9|001|A|0|1|1|0|0|2|2016-03-04 00:09:21|2016-03-04 00:09:05|121.496033|31.275832|39.3|45.0|7|039
10703|A|0|0|V|0|0|1|2016-03-04 00:09:22|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:09:27|2016-03-04 00:09:10|121.342775|31.180115|13.8|48.0|10|013
16803|A|0|0|0|0|0|1|2016-03-04 00:09:33|2016-03-04 00:08:37|121.340172|31.257208|15.0|214.0|7|015|A|0|1|1|0|0|2|2016-03-04 00:09:33|2016-03-04 00:08:52|121.340040|31.257033|0.0|204.0|9|000
23788|A|0|0|0|0|0|1|2016-03-04 00:05:01|2016-03-04 00:04:43|121.475643|31.227253|15.1|148.0|7|011|A|0|1|1|0|0|2|2016-03-04 00:09:33|2016-03-04 00:09:17|121.494162|31.213190|0.0|299.0|5|000
10703|A|0|0|V|0|0|1|2016-03-04 00:09:32|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:09:37|2016-03-04 00:09:20|121.343382|31.180595|39.5|48.0|10|039
25857|A|0|0|0|0|0|1|2016-03-04 00:04:01|2016-03-04 00:03:43|121.463450|31.326698|10.9|260.0|9|010|A|0|1|1|0|0|2|2016-03-04 00:09:37|2016-03-04 00:09:20|121.451880|31.333028|0.0|273.0|9|000
11166|A|0|0|0|0|1|1|2016-03-04 00:09:43|2016-03-04 00:06:55|121.358673|31.150667|0.0|336.0|9|000|A|0|1|1|0|1|2|2016-03-04 00:09:43|2016-03-04 00:07:30|121.358673|31.150667|0.0|336.0|9|000
10703|A|0|0|V|0|0|1|2016-03-04 00:09:42|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|1|2|2016-03-04 00:09:47|2016-03-04 00:09:30|121.344287|31.181308|39.9|48.0|10|040
26445|A|0|0|0|0|0|1|2016-03-04 00:03:48|2016-03-04 00:03:31|121.438093|31.231728|36.9|149.0|10|026|A|0|1|1|0|0|2|2016-03-04 00:09:57|2016-03-04 00:09:40|121.450023|31.217897|0.0|124.0|10|000
10703|A|0|0|V|0|0|1|2016-03-04 00:09:52|2010-01-01|121.412520|31.135412|0.0|0.0|0|000|A|0|1|1|0|0|2|2016-03-04 00:09:59|2016-03-04 00:09:40|121.345117|31.181907|43.7|50.0|10|042
13754|A|0|0|0|1|0|1|2016-03-04 00:10:03|2016-03-04 00:08:29|121.301983|31.019372|77.1|182.0|8|077|A|0|1|1|0|0|2|2016-03-04 00:10:03|2016-03-04 00:08:58|121.301830|31.016442|0.0|217.0|6|000
13754|A|0|0|0|1|1|1|2016-03-04 00:10:03|2016-03-04 00:08:39|121.301867|31.017535|57.5|184.0|8|062|A|0|1|1|0|0|2|2016-03-04 00:10:03|2016-03-04 00:09:18|121.301830|31.016442|0.0|307.0|7|000
